pmid,pmc,title,journal,doi,issn,publisher
10891264.0,,Structures of type 2 peroxisomal targeting signals in two trypanosomatid aldolases.,J Mol Biol,10.1006/jmbi.2000.3910,0022-2836,Elsevier BV
19622860.0,,Structure of the putative thioesterase protein TTHA1846 from Thermus thermophilus HB8 complexed with coenzyme A and a zinc ion.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444909015601,1399-0047,International Union of Crystallography (IUCr)
15458628.0,,Three-dimensional structure of the intact Thermus thermophilus H+-ATPase/synthase by electron microscopy.,Structure,10.1016/j.str.2004.07.017,0969-2126,Elsevier BV
26744406.0,4883095.0,The structure of the β-barrel assembly machinery complex.,Science,10.1126/science.aad3460,1095-9203,American Association for the Advancement of Science (AAAS)
16469743.0,,NMR study of the electron transfer complex of plant ferredoxin and sulfite reductase: mapping the interaction sites of ferredoxin.,J Biol Chem,10.1074/jbc.M510530200,0021-9258,Elsevier BV
21900242.0,3199495.0,Conformational dynamics of wild-type Lys-48-linked diubiquitin in solution.,J Biol Chem,10.1074/jbc.M111.256354,1083-351X,Elsevier BV
21598903.0,,Crystal structure of Agaricus bisporus mushroom tyrosinase: identity of the tetramer subunits and interaction with tropolone.,Biochemistry,10.1021/bi200395t,1520-4995,American Chemical Society (ACS)
22769585.0,,Near-UV circular dichroism and UV resonance Raman spectra of individual tryptophan residues in human hemoglobin and their changes upon the quaternary structure transition.,Biochemistry,10.1021/bi300347x,1520-4995,American Chemical Society (ACS)
21203980.0,4875165.0,"""Light"" of the spinach major light-harvester structure.",Protein Cell,10.1007/s13238-010-0023-0,1674-8018,Oxford University Press (OUP)
21292163.0,3057501.0,"Structural basis for dimerization and activity of human PAPD1, a noncanonical poly(A) polymerase.",Mol Cell,10.1016/j.molcel.2011.01.013,1097-4164,Elsevier BV
17493831.0,3586225.0,The structure of the ATP-bound state of S. cerevisiae phosphofructokinase determined by cryo-electron microscopy.,J Struct Biol,10.1016/j.jsb.2007.03.004,1047-8477,Elsevier BV
39043678.0,11266573.0,Structural basis for the H2AK119ub1-specific DNMT3A-nucleosome interaction.,Nat Commun,10.1038/s41467-024-50526-3,2041-1723,Springer Science and Business Media LLC
19407381.0,2675589.0,"Cloning, purification, crystallization and preliminary X-ray analysis of the receiver domain of the histidine kinase CKI1 from Arabidopsis thaliana.",Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309109012032,1744-3091,International Union of Crystallography (IUCr)
11095707.0,17615.0,Crystal structures of photosynthetic reaction center and high-potential iron-sulfur protein from Thermochromatium tepidum: thermostability and electron transfer.,Proc Natl Acad Sci U S A,10.1073/pnas.240224997,0027-8424,Proceedings of the National Academy of Sciences
35559680.0,9106297.0,Structure of a TRAPPII-Rab11 activation intermediate reveals GTPase substrate selection mechanisms.,Sci Adv,10.1126/sciadv.abn7446,2375-2548,American Association for the Advancement of Science (AAAS)
16984974.0,,A novel domain on HLA-DRbeta chain regulates the chaperone role of the invariant chain.,J Cell Sci,10.1242/jcs.03177,0021-9533,The Company of Biologists
15299148.0,514401.0,Structure of the photolyase-like domain of cryptochrome 1 from Arabidopsis thaliana.,Proc Natl Acad Sci U S A,10.1073/pnas.0404851101,0027-8424,Proceedings of the National Academy of Sciences
15821166.0,1366567.0,Single-molecule studies of synaptotagmin and complexin binding to the SNARE complex.,Biophys J,10.1529/biophysj.104.054064,0006-3495,Elsevier BV
24820088.0,4136021.0,Structural analysis of base substitutions in Thermus thermophilus 16S rRNA conferring streptomycin resistance.,Antimicrob Agents Chemother,10.1128/AAC.02857-14,1098-6596,American Society for Microbiology
19865084.0,2871279.0,Crystal structure of a bacterial homologue of the kidney urea transporter.,Nature,10.1038/nature08558,1476-4687,Springer Science and Business Media LLC
26817416.0,4738354.0,Volta phase plate cryo-EM of the small protein complex Prx3.,Nat Commun,10.1038/ncomms10534,2041-1723,Springer Science and Business Media LLC
22608738.0,,"Escherichia coli expression, purification, crystallization, and structure determination of bacterial cohesin-dockerin complexes.",Methods Enzymol,10.1016/B978-0-12-415931-0.00021-5,1557-7988,Elsevier
22692206.0,3406719.0,A lectin from Platypodium elegans with unusual specificity and affinity for asymmetric complex N-glycans.,J Biol Chem,10.1074/jbc.M112.375816,1083-351X,Elsevier BV
24323354.0,,A model for the water-oxidation and recovery systems of the oxygen-evolving complex.,Dalton Trans,10.1039/c3dt52846d,1477-9234,Royal Society of Chemistry (RSC)
11124032.0,,Crystal structure of the oligomerization domain of NSP4 from rotavirus reveals a core metal-binding site.,J Mol Biol,10.1006/jmbi.2000.4250,0022-2836,Elsevier BV
18022568.0,,Structural proof of a dimeric positive modulator bridging two identical AMPA receptor-binding sites.,Chem Biol,10.1016/j.chembiol.2007.10.012,1074-5521,Elsevier BV
30542156.0,,Structure of Plasmodium falciparum Rh5-CyRPA-Ripr invasion complex.,Nature,10.1038/s41586-018-0779-6,1476-4687,Springer Science and Business Media LLC
17551010.0,1885999.0,Structural and thermodynamic characterization of a cytoplasmic dynein light chain-intermediate chain complex.,Proc Natl Acad Sci U S A,10.1073/pnas.0703614104,0027-8424,Proceedings of the National Academy of Sciences
12051943.0,,Crystal structure of decameric fructose-6-phosphate aldolase from Escherichia coli reveals inter-subunit helix swapping as a structural basis for assembly differences in the transaldolase family.,J Mol Biol,10.1016/S0022-2836(02)00258-9,0022-2836,Elsevier BV
21896751.0,3174639.0,Inhibition of influenza virus replication via small molecules that induce the formation of higher-order nucleoprotein oligomers.,Proc Natl Acad Sci U S A,10.1073/pnas.1107906108,1091-6490,Proceedings of the National Academy of Sciences
23289910.0,5920544.0,Treatment of breast and lung cancer cells with a N-7 benzyl guanosine monophosphate tryptamine phosphoramidate pronucleotide (4Ei-1) results in chemosensitization to gemcitabine and induced eIF4E proteasomal degradation.,Mol Pharm,10.1021/mp300699d,1543-8392,American Chemical Society (ACS)
23934913.0,,Is the bovine lysosomal phospholipase B-like protein an amidase?,Proteins,10.1002/prot.24388,1097-0134,Wiley
29382759.0,5816215.0,Assembly mechanism of the CARMA1-BCL10-MALT1-TRAF6 signalosome.,Proc Natl Acad Sci U S A,10.1073/pnas.1721967115,1091-6490,Proceedings of the National Academy of Sciences
10944358.0,,Molecular-replacement studies of Trichosanthes kirilowii lectin 1: a structure belonging to the family of type 2 ribosome-inactivating proteins.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444900008192,0907-4449,International Union of Crystallography (IUCr)
26974124.0,,Structural basis of H2A.Z recognition by SRCAP chromatin-remodeling subunit YL1.,Nat Struct Mol Biol,10.1038/nsmb.3190,1545-9985,Springer Science and Business Media LLC
36083619.0,9462851.0,Redox-controlled reorganization and flavin strain within the ribonucleotide reductase R2b-NrdI complex monitored by serial femtosecond crystallography.,Elife,10.7554/eLife.79226,2050-084X,"eLife Sciences Publications, Ltd"
17897949.0,4370777.0,Three-dimensional structure of the EphB2 receptor in complex with an antagonistic peptide reveals a novel mode of inhibition.,J Biol Chem,10.1074/jbc.M706340200,0021-9258,Elsevier BV
31758956.0,7307778.0,Multiscale simulation unravel the kinetic mechanisms of inflammasome assembly.,Biochim Biophys Acta Mol Cell Res,10.1016/j.bbamcr.2019.118612,1879-2596,Elsevier BV
34415624.0,7613265.0,Multi-scale ensemble properties of the Escherichia coli RNA degradosome.,Mol Microbiol,10.1111/mmi.14800,1365-2958,Wiley
24186060.0,,Structural basis for RNA recognition by a dimeric PPR-protein complex.,Nat Struct Mol Biol,10.1038/nsmb.2710,1545-9985,Springer Science and Business Media LLC
20851901.0,2976447.0,Crystallographic insights into the pore structures and mechanisms of the EutL and EutM shell proteins of the ethanolamine-utilizing microcompartment of Escherichia coli.,J Bacteriol,10.1128/JB.00652-10,1098-5530,American Society for Microbiology
25686373.0,4451828.0,Arginine-rhamnosylation as new strategy to activate translation elongation factor P.,Nat Chem Biol,10.1038/nchembio.1751,1552-4469,Springer Science and Business Media LLC
30010922.0,6144793.0,Evolutionary insights into Trm112-methyltransferase holoenzymes involved in translation between archaea and eukaryotes.,Nucleic Acids Res,10.1093/nar/gky638,1362-4962,Oxford University Press (OUP)
11951047.0,,Structure of a cofactor-deficient nitrogenase MoFe protein.,Science,10.1126/science.1070010,1095-9203,American Association for the Advancement of Science (AAAS)
21701600.0,3119050.0,High-resolution X-ray structure of the trimeric Scar/WAVE-complex precursor Brk1.,PLoS One,10.1371/journal.pone.0021327,1932-6203,Public Library of Science (PLoS)
22504227.0,,The structure of the conserved type six secretion protein TssL (DotU) from Francisella novicida.,J Mol Biol,10.1016/j.jmb.2012.04.003,1089-8638,Elsevier BV
37214997.0,10197683.0,Cryo-EM structures of both ends of the actin filament explain why the barbed end elongates faster than the pointed end.,bioRxiv,10.1101/2023.05.12.540494,2692-8205,Cold Spring Harbor Laboratory
18706915.0,,Cryo-electron microscopy structure of a yeast mitochondrial preprotein translocase.,J Mol Biol,10.1016/j.jmb.2008.07.087,1089-8638,Elsevier BV
12769840.0,,Type IV pilin structure and assembly: X-ray and EM analyses of Vibrio cholerae toxin-coregulated pilus and Pseudomonas aeruginosa PAK pilin.,Mol Cell,10.1016/s1097-2765(03)00170-9,1097-2765,Elsevier BV
31976609.0,,Energy landscape of domain motion in glutamate dehydrogenase deduced from cryo-electron microscopy.,FEBS J,10.1111/febs.15224,1742-4658,Wiley
33798263.0,,Purification of the key enzyme complexes of the anammox pathway from DEMON sludge.,Biopolymers,10.1002/bip.23428,1097-0282,Wiley
12637582.0,,"Crystal structure of Mycobacterium tuberculosis diaminopimelate decarboxylase, an essential enzyme in bacterial lysine biosynthesis.",J Biol Chem,10.1074/jbc.M301549200,0021-9258,Elsevier BV
33232691.0,7666536.0,Cryo-EM Structure of an Extended SARS-CoV-2 Replication and Transcription Complex Reveals an Intermediate State in Cap Synthesis.,Cell,10.1016/j.cell.2020.11.016,1097-4172,Elsevier BV
22139930.0,3326314.0,The orientation of the C-terminal domain of the Saccharomyces cerevisiae Rap1 protein is determined by its binding to DNA.,Nucleic Acids Res,10.1093/nar/gkr1166,1362-4962,Oxford University Press (OUP)
18448527.0,2446986.0,Structural analysis of major species barriers between humans and palm civets for severe acute respiratory syndrome coronavirus infections.,J Virol,10.1128/JVI.00442-08,1098-5514,American Society for Microbiology
23891289.0,3777832.0,Crystal structures of Lgr4 and its complex with R-spondin1.,Structure,10.1016/j.str.2013.07.001,1878-4186,Elsevier BV
27889239.0,5147500.0,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Cell,10.1016/j.cell.2016.10.056,1097-4172,Elsevier BV
19187035.0,,Characterization of dehaloperoxidase compound ES and its reactivity with trihalophenols.,Biochemistry,10.1021/bi801916j,1520-4995,American Chemical Society (ACS)
18305544.0,,Backbone structure of the infectious epsilon15 virus capsid revealed by electron cryomicroscopy.,Nature,10.1038/nature06665,1476-4687,Springer Science and Business Media LLC
11752799.0,,Purification and crystallization of the respiratory complex formate dehydrogenase-N from Escherichia coli.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444901017723,0907-4449,International Union of Crystallography (IUCr)
17942675.0,2040420.0,Potent D-peptide inhibitors of HIV-1 entry.,Proc Natl Acad Sci U S A,10.1073/pnas.0708109104,0027-8424,Proceedings of the National Academy of Sciences
23728540.0,,Structural analysis and ion translocation mechanisms of the muscle-type acetylcholine receptor channel.,J Appl Biomater Funct Mater,10.5301/JABFM.5000148,2280-8000,SAGE Publications
20173742.0,,The selective autophagy substrate p62 activates the stress responsive transcription factor Nrf2 through inactivation of Keap1.,Nat Cell Biol,10.1038/ncb2021,1476-4679,Springer Science and Business Media LLC
15029242.0,381414.0,Structural basis for host recognition by the Haemophilus influenzae Hia autotransporter.,EMBO J,10.1038/sj.emboj.7600142,0261-4189,Springer Science and Business Media LLC
21964332.0,3192921.0,DNA stretching by bacterial initiators promotes replication origin opening.,Nature,10.1038/nature10455,1476-4687,Springer Science and Business Media LLC
38943876.0,,Insights into the tolerant function of VWA proteins in terms of expression analysis and RGLG5-VWA crystal structure.,Plant Physiol Biochem,10.1016/j.plaphy.2024.108864,1873-2690,Elsevier BV
29342139.0,6039102.0,Structure and mutagenesis reveal essential capsid protein interactions for KSHV replication.,Nature,10.1038/nature25438,1476-4687,Springer Science and Business Media LLC
21383008.0,3083160.0,Crystal structure of Toxoplasma gondii porphobilinogen synthase: insights on octameric structure and porphobilinogen formation.,J Biol Chem,10.1074/jbc.M111.226225,1083-351X,Elsevier BV
19525971.0,2712734.0,Structural basis for ESCRT-III protein autoinhibition.,Nat Struct Mol Biol,10.1038/nsmb.1621,1545-9985,Springer Science and Business Media LLC
28644006.0,5614898.0,Structure of the Forkhead Domain of FOXA2 Bound to a Complete DNA Consensus Site.,Biochemistry,10.1021/acs.biochem.7b00211,1520-4995,American Chemical Society (ACS)
28447092.0,,The CO dehydrogenase accessory protein CooT is a novel nickel-binding protein.,Metallomics,10.1039/c7mt00063d,1756-591X,Oxford University Press (OUP)
11504721.0,,Building a replisome solution structure by elucidation of protein-protein interactions in the bacteriophage T4 DNA polymerase holoenzyme.,J Biol Chem,10.1074/jbc.M104956200,0021-9258,Elsevier BV
35271300.0,9306331.0,Structure of a Janus kinase cytokine receptor complex reveals the basis for dimeric activation.,Science,10.1126/science.abn8933,1095-9203,American Association for the Advancement of Science (AAAS)
21245534.0,3045273.0,Structure of the minor pseudopilin XcpW from the Pseudomonas aeruginosa type II secretion system.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444910051954,1399-0047,International Union of Crystallography (IUCr)
11799204.0,,Metabolic enzymes of mycobacteria linked to antioxidant defense by a thioredoxin-like protein.,Science,10.1126/science.1067798,1095-9203,American Association for the Advancement of Science (AAAS)
22325779.0,,Multiple conformations of the FliG C-terminal domain provide insight into flagellar motor switching.,Structure,10.1016/j.str.2011.11.020,1878-4186,Elsevier BV
