pmid,pmc,title,journal,doi,issn
19183068,3690555,Role of conserved tyrosine residues in NiSOD catalysis: a case of convergent evolution.,Biochemistry,10.1021/bi802029t,1520-4995
16513976,,Architecture of a fungal fatty acid synthase at 5 A resolution.,Science,10.1126/science.1123251,1095-9203
27072913,4828840,Structural insight into the cooperation of chloroplast chaperonin subunits.,BMC Biol,10.1186/s12915-016-0251-8,1741-7007
27499439,5109827,Tankyrase Sterile α Motif Domain Polymerization Is Required for Its Role in Wnt Signaling.,Structure,10.1016/j.str.2016.06.022,1878-4186
15137100,,Investigation of the thermal stability of porin from Paracoccus denitrificans by site-directed mutagenesis and Fourier transform infrared spectroscopy.,Biopolymers,10.1002/bip.20049,0006-3525
25555204,,Computational insights on crystal structures of the oxygen-evolving complex of photosystem II with either Ca(2+) or Ca(2+) substituted by Sr(2+).,Biochemistry,10.1021/bi5011706,1520-4995
14600025,280624,Crystal structure of a beta-catenin/axin complex suggests a mechanism for the beta-catenin destruction complex.,Genes Dev,10.1101/gad.1142603,0890-9369
28943355,5696570,Boron-Based Inhibitors of the NLRP3 Inflammasome.,Cell Chem Biol,10.1016/j.chembiol.2017.08.011,2451-9448
32150590,7082061,Crystal structure of Mokola virus glycoprotein in its post-fusion conformation.,PLoS Pathog,10.1371/journal.ppat.1008383,1553-7374
30261282,7343242,Fast multiscale reconstruction for Cryo-EM.,J Struct Biol,10.1016/j.jsb.2018.09.008,1095-8657
22242635,3265145,Probing structural features of Alzheimer's amyloid-β pores in bilayers using site-specific amino acid substitutions.,Biochemistry,10.1021/bi2017427,1520-4995
11399074,,A succession of substrate induced conformational changes ensures the amino acid specificity of Thermus thermophilus prolyl-tRNA synthetase: comparison with histidyl-tRNA synthetase.,J Mol Biol,10.1006/jmbi.2001.4712,0022-2836
31353677,,Profiling the interaction of 1-phenylbenzimidazoles to cyclooxygenases.,J Mol Recognit,10.1002/jmr.2801,1099-1352
12823973,,Crystal structures of the ATPase subunit of the glucose ABC transporter from Sulfolobus solfataricus: nucleotide-free and nucleotide-bound conformations.,J Mol Biol,10.1016/s0022-2836(03)00575-8,0022-2836
28471427,,Carb cutting works better with a partner.,Nat Struct Mol Biol,10.1038/nsmb.3405,1545-9985
22480290,3342439,Biochemical and structural characterization of germicidin synthase: analysis of a type III polyketide synthase that employs acyl-ACP as a starter unit donor.,J Am Chem Soc,10.1021/ja2112228,1520-5126
31732561,6937569,Structural insights into a HECT-type E3 ligase AREL1 and its ubiquitination activities in vitro.,J Biol Chem,10.1074/jbc.RA119.010327,1083-351X
20836988,,Quantification and identification of mitochondrial proteins containing vicinal dithiols.,Arch Biochem Biophys,10.1016/j.abb.2010.09.003,1096-0384
34362932,8346469,CryoEM reveals the stochastic nature of individual ATP binding events in a group II chaperonin.,Nat Commun,10.1038/s41467-021-25099-0,2041-1723
26919518,4774873,Crystal structure of human GDF11.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X16001588,2053-230X
37289586,10592444,High-resolution structural-omics of human liver enzymes.,Cell Rep,10.1016/j.celrep.2023.112609,2211-1247
15847584,,Red fluorescent protein eqFP611 and its genetically engineered dimeric variants.,J Biomed Opt,10.1117/1.1854680,1083-3668
16630629,,The crystal structure of a plant 3-ketoacyl-CoA thiolase reveals the potential for redox control of peroxisomal fatty acid beta-oxidation.,J Mol Biol,10.1016/j.jmb.2006.03.032,0022-2836
27404920,4939526,Structural Characterization of H1N1 Nucleoprotein-Nucleozin Binding Sites.,Sci Rep,10.1038/srep29684,2045-2322
30381491,6321938,Components of the Reovirus Capsid Differentially Contribute to Stability.,J Virol,10.1128/JVI.01894-18,1098-5514
17664317,2167971,Negamycin binds to the wall of the nascent chain exit tunnel of the 50S ribosomal subunit.,Antimicrob Agents Chemother,10.1128/AAC.00455-07,0066-4804
30914451,6487263,Kinetic and structural analysis of human ALDH9A1.,Biosci Rep,10.1042/BSR20190558,1573-4935
30106565,6314204,A Noncanonical Metal Center Drives the Activity of the Sediminispirochaeta smaragdinae Metallo-β-lactamase SPS-1.,Biochemistry,10.1021/acs.biochem.8b00728,1520-4995
31923589,,High-resolution structure of intramolecularly proteolyzed human mucin-1 SEA domain.,Biochim Biophys Acta Proteins Proteom,10.1016/j.bbapap.2020.140361,1878-1454
24070228,,Tribute to Rienk van Grondelle.,J Phys Chem B,10.1021/jp406341q,1520-5207
30642940,6395915,"Structure, Mechanism, and Inhibition of Aspergillus fumigatus Thioredoxin Reductase.",Antimicrob Agents Chemother,10.1128/AAC.02281-18,1098-6596
27320834,4938767,Crystal Structure of the Golgi-Associated Human Nα-Acetyltransferase 60 Reveals the Molecular Determinants for Substrate-Specific Acetylation.,Structure,10.1016/j.str.2016.04.020,1878-4186
19696352,2919209,Structures of the ribosome in intermediate states of ratcheting.,Science,10.1126/science.1175275,1095-9203
35139378,8884084,A comprehensive landscape of 60S ribosome biogenesis factors.,Cell Rep,10.1016/j.celrep.2022.110353,2211-1247
28026062,,Addressing recent docking challenges: A hybrid strategy to integrate template-based and free protein-protein docking.,Proteins,10.1002/prot.25234,1097-0134
27563008,,Human galectin-2 interacts with carbohydrates and peptides non-classically: new insight from X-ray crystallography and hemagglutination.,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/gmw089,1745-7270
16641488,2242520,Tunnel plasticity and quaternary structural integrity of a pentameric protein ring.,Protein Sci,10.1110/ps.052044606,0961-8368
17512006,,Structural insights into the second step of RNA-dependent cysteine biosynthesis in archaea: crystal structure of Sep-tRNA:Cys-tRNA synthase from Archaeoglobus fulgidus.,J Mol Biol,10.1016/j.jmb.2007.04.050,0022-2836
22931054,,Structural insight into how Pseudomonas aeruginosa peptidoglycanhydrolase Tse1 and its immunity protein Tsi1 function.,Biochem J,10.1042/BJ20120668,1470-8728
31686031,6917914,Structural complementarity facilitates E7820-mediated degradation of RBM39 by DCAF15.,Nat Chem Biol,10.1038/s41589-019-0378-3,1552-4469
23843624,,The role of integrin-linked kinase in the molecular architecture of focal adhesions.,J Cell Sci,10.1242/jcs.120295,1477-9137
11483495,149164,X-ray structure of HPr kinase: a bacterial protein kinase with a P-loop nucleotide-binding domain.,EMBO J,10.1093/emboj/20.15.3917,0261-4189
16142898,,"Structure and biochemical properties of PRL-1, a phosphatase implicated in cell growth, differentiation, and tumor invasion.",Biochemistry,10.1021/bi0509191,0006-2960
38733997,11236505,Structural transitions enable interleukin-18 maturation and signaling.,Immunity,10.1016/j.immuni.2024.04.015,1097-4180
33941673,8126833,Integrative analysis reveals unique structural and functional features of the Smc5/6 complex.,Proc Natl Acad Sci U S A,10.1073/pnas.2026844118,1091-6490
20444085,,"Membrane invagination in Rhodobacter sphaeroides is initiated at curved regions of the cytoplasmic membrane, then forms both budded and fully detached spherical vesicles.",Mol Microbiol,10.1111/j.1365-2958.2010.07153.x,1365-2958
33361332,7812826,DeepTracer for fast de novo cryo-EM protein structure modeling and special studies on CoV-related complexes.,Proc Natl Acad Sci U S A,10.1073/pnas.2017525118,1091-6490
36922595,,In situ structure of the red algal phycobilisome-PSII-PSI-LHC megacomplex.,Nature,10.1038/s41586-023-05831-0,1476-4687
30213947,6137068,Development of an antibody fragment that stabilizes GPCR/G-protein complexes.,Nat Commun,10.1038/s41467-018-06002-w,2041-1723
20410261,2903276,The crystal structure of porcine reproductive and respiratory syndrome virus nonstructural protein Nsp1beta reveals a novel metal-dependent nuclease.,J Virol,10.1128/JVI.00301-10,1098-5514
19616102,,Structure and function of the l-threonine dehydrogenase (TkTDH) from the hyperthermophilic archaeon Thermococcus kodakaraensis.,J Struct Biol,10.1016/j.jsb.2009.07.011,1095-8657
28549184,5499577,Coiled-coil interactions mediate serine integrase directionality.,Nucleic Acids Res,10.1093/nar/gkx474,1362-4962
25774984,,Determinants of oligosaccharide specificity of the carbohydrate-binding modules of AMP-activated protein kinase.,Biochem J,10.1042/BJ20150270,1470-8728
29301962,,Structure of the yeast oligosaccharyltransferase complex gives insight into eukaryotic N-glycosylation.,Science,10.1126/science.aar5140,1095-9203
22102023,3212358,"Structure of PA4019, a putative aromatic acid decarboxylase from Pseudomonas aeruginosa.",Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S174430911102923X,1744-3091
21713639,,Transmission electron microscopy of amyloid fibrils.,Methods Mol Biol,10.1007/978-1-60327-223-0_13,1940-6029
38821922,11143374,Conformations of Bcs1L undergoing ATP hydrolysis suggest a concerted translocation mechanism for folded iron-sulfur protein substrate.,Nat Commun,10.1038/s41467-024-49029-y,2041-1723
36577875,9797404,Targeted degradation via direct 26S proteasome recruitment.,Nat Chem Biol,10.1038/s41589-022-01218-w,1552-4469
16981699,2597383,Minimal determinants for binding activated G alpha from the structure of a G alpha(i1)-peptide dimer.,Biochemistry,10.1021/bi0613832,0006-2960
31484077,6737378,Molecular Basis for ATP-Hydrolysis-Driven DNA Translocation by the CMG Helicase of the Eukaryotic Replisome.,Cell Rep,10.1016/j.celrep.2019.07.104,2211-1247
21399684,3047542,Structure of HsdS subunit from Thermoanaerobacter tengcongensis sheds lights on mechanism of dynamic opening and closing of type I methyltransferase.,PLoS One,10.1371/journal.pone.0017346,1932-6203
11988102,1222571,Use of a purified and functional recombinant calcium-channel beta4 subunit in surface-plasmon resonance studies.,Biochem J,10.1042/bj3640285,0264-6021
12627947,,Design of a ruthenium-labeled cytochrome c derivative to study electron transfer with the cytochrome bc1 complex.,Biochemistry,10.1021/bi027213g,0006-2960
18186484,,The type IA topoisomerase catalytic cycle: A normal mode analysis and molecular dynamics simulation.,Proteins,10.1002/prot.21876,1097-0134
28002402,,Structural basis of an essential interaction between influenza polymerase and Pol II CTD.,Nature,10.1038/nature20594,1476-4687
21612658,3146814,"The crystal structure of alanine racemase from Streptococcus pneumoniae, a target for structure-based drug design.",BMC Microbiol,10.1186/1471-2180-11-116,1471-2180
32878987,7667983,Dissecting the structural and functional roles of a putative metal entry site in encapsulated ferritins.,J Biol Chem,10.1074/jbc.RA120.014502,1083-351X
17881031,,The three-dimensional structure of ryegrass mottle virus at 2.9 A resolution.,Virology,10.1016/j.virol.2007.07.028,0042-6822
27571206,5003398,Distinct 3D Architecture and Dynamics of the Human HtrA2(Omi) Protease and Its Mutated Variants.,PLoS One,10.1371/journal.pone.0161526,1932-6203
30279485,6168553,RIP2 filament formation is required for NOD2 dependent NF-κB signalling.,Nat Commun,10.1038/s41467-018-06451-3,2041-1723
22707718,3411031,Scaffoldin conformation and dynamics revealed by a ternary complex from the Clostridium thermocellum cellulosome.,J Biol Chem,10.1074/jbc.M112.343897,1083-351X
15574706,1305108,Homology modeling and molecular dynamics simulations of transmembrane domain structure of human neuronal nicotinic acetylcholine receptor.,Biophys J,10.1529/biophysj.104.053421,0006-3495
19515770,2738203,A conformational switch in human immunodeficiency virus gp41 revealed by the structures of overlapping epitopes recognized by neutralizing antibodies.,J Virol,10.1128/JVI.00685-09,1098-5514
29628308,5987255,Cracking the DNA Code for V(D)J Recombination.,Mol Cell,10.1016/j.molcel.2018.03.008,1097-4164
27643814,5192979,Atomic modeling of the ITS2 ribosome assembly subcomplex from cryo-EM together with mass spectrometry-identified protein-protein crosslinks.,Protein Sci,10.1002/pro.3045,1469-896X
26226318,,Quaternary-Linked Changes in Structure and Dynamics That Modulate O2 Migration within Hemoglobin's Gas Diffusion Tunnels.,Biochemistry,10.1021/acs.biochem.5b00368,1520-4995
32542766,,Crystal structure of the human NLRP9 pyrin domain reveals a bent N-terminal loop that may regulate inflammasome assembly.,FEBS Lett,10.1002/1873-3468.13866,1873-3468
30940727,6527179,High-resolution structure of RGS17 suggests a role for Ca<sup>2+</sup> in promoting the GTPase-activating protein activity by RZ subfamily members.,J Biol Chem,10.1074/jbc.RA118.006059,1083-351X
22706283,3406915,Crystal structure of Arabidopsis cyclophilin38 reveals a previously uncharacterized immunophilin fold and a possible autoinhibitory mechanism.,Plant Cell,10.1105/tpc.111.093781,1532-298X
21870863,3322420,Critical residue that promotes protein dimerization: a story of partially exposed Phe25 in 14-3-3σ.,J Chem Inf Model,10.1021/ci200212y,1549-960X
26719334,4786691,Structural and Mechanistic Insights into the Regulation of the Fundamental Rho Regulator RhoGDIα by Lysine Acetylation.,J Biol Chem,10.1074/jbc.M115.707091,1083-351X
11866530,,Solution structure of a phage-derived peptide antagonist in complex with vascular endothelial growth factor.,J Mol Biol,10.1006/jmbi.2001.5370,0022-2836
27050132,,New conformations of linear polyubiquitin chains from crystallographic and solution-scattering studies expand the conformational space of polyubiquitin.,Acta Crystallogr D Struct Biol,10.1107/S2059798316001510,2059-7983
28979890,5611513,Structure-Based Prototype Peptides Targeting the Pseudomonas aeruginosa Type VI Secretion System Effector as a Novel Antibacterial Strategy.,Front Cell Infect Microbiol,10.3389/fcimb.2017.00411,2235-2988
16749832,,Evaluation of electron-withdrawing group effects on heme binding in designed proteins: implications for heme a in cytochrome c oxidase.,Inorg Chem,10.1021/ic060072c,0020-1669
10884354,,Structure of a thioredoxin-like [2Fe-2S] ferredoxin from Aquifex aeolicus.,J Mol Biol,10.1006/jmbi.2000.3871,0022-2836
11943769,,Conformation of beta 2-microglobulin amyloid fibrils analyzed by reduction of the disulfide bond.,J Biol Chem,10.1074/jbc.M200188200,0021-9258
15510214,533045,Three myosin V structures delineate essential features of chemo-mechanical transduction.,EMBO J,10.1038/sj.emboj.7600458,0261-4189
16458324,,Structure of the regulatory subunit of acetohydroxyacid synthase isozyme III from Escherichia coli.,J Mol Biol,10.1016/j.jmb.2005.12.077,0022-2836
20970431,,Crystal structures of NodS N-methyltransferase from Bradyrhizobium japonicum in ligand-free form and as SAH complex.,J Mol Biol,10.1016/j.jmb.2010.10.016,1089-8638
20635345,2978904,Crystal structure of a truncated urease accessory protein UreF from Helicobacter pylori.,Proteins,10.1002/prot.22802,1097-0134
18511655,,Structural basis of trans-inhibition in a molybdate/tungstate ABC transporter.,Science,10.1126/science.1156213,1095-9203
17052456,,Structure of the tau60/Delta tau91 subcomplex of yeast transcription factor IIIC: insights into preinitiation complex assembly.,Mol Cell,10.1016/j.molcel.2006.08.013,1097-2765
18001137,,N- and C-terminal flanking regions modulate light-induced signal transduction in the LOV2 domain of the blue light sensor phototropin 1 from Avena sativa.,Biochemistry,10.1021/bi701543e,0006-2960
22363010,3545708,Botulinum neurotoxin is shielded by NTNHA in an interlocked complex.,Science,10.1126/science.1214270,1095-9203
12485844,,Structure of the amino-terminal nuclear export domain of the APC tumor suppressor protein.,Ann N Y Acad Sci,10.1111/j.1749-6632.2002.tb04616.x,0077-8923
11546844,,Cell biology. Integrin crystal structure solved.,Science,10.1126/science.293.5536.1743b,0036-8075
