pmid,issn
11432786,0021-924X
26905727,1432-203X
12877452,1081-1206
30141817,1477-0539
11837659,0939-5075
17507010,0014-5793
33238186,1873-3913
11948808,0894-1491
30323221,2045-2322
23872390,1873-7544
38099490,1558-8238
12204775,0024-3205
38485940,2041-1723
24376879,1932-6203
35988846,1876-7737
16226872,0898-6568
21186324,0027-5514
21059355,1089-8638
23911074,1873-2364
29684361,1525-2191
33877248,2042-650X
12220661,0014-5793
16973907,1524-4571
17022632,1535-3893
33601170,1090-2414
29018082,1528-0020
24798630,1432-1262
11278922,0021-9258
23224588,1432-0614
31533543,2222-1751
27561354,2041-1723
25008109,1460-2083
14581221,0006-3495
20614849,0161-8105
17977983,1098-660X
24596212,2159-8290
16245320,1097-0134
28196667,0304-4165
15485821,0021-9258
27933875,1520-5118
25013170,1362-4962
36810897,2045-2322
16584891,1047-8477
14966291,0270-7306
30339371,1520-4804
11316804,0021-9258
26696980,1664-302X
36308800,1879-0291
23806568,1873-6254
12875836,0022-2836
29358175,1528-0020
10652096,0950-382X
14607953,0022-1767
15649289,1440-1681
17891139,1465-7392
33799704,2073-4425
35749882,1873-7072
19297475,1098-5514
11509627,0022-1767
16185929,1521-6616
12759376,0021-9533
37269057,1755-5949
19566962,1465-993X
26345994,1178-2013
27103069,1460-2075
29874573,2211-1247
17499048,1097-2765
16769823,0021-9525
30066934,1791-2431
29210603,1538-0254
33157014,1097-4164
33027774,1361-6528
11312157,0022-0795
19523954,1873-3468
19272319,1872-6356
25300117,0235-2990
38447206,1758-5090
22852557,1530-6992
20809301,1940-6029
27259251,1949-2553
28418440,1742-2051
19755521,1521-0111
15522098,1398-9219
19217306,1873-2690
26505455,1676-5680
21387162,1573-7217
34009954,1520-4812
31164688,2045-2322
17409172,0022-3077
17686955,1931-857X
15943964,0014-5793
29728998,1874-9356
21976490,1529-2401
15718489,0009-9147
26249354,1399-0047
30969413,1940-6029
22070554,1520-4812
35506364,1460-2075
21556050,1460-2075
30518653,1098-5514
18491946,1557-8534
31608066,1664-3224
16883602,0021-9541
31055537,0043-5147
12351882,0907-4449
11674014,0002-7863
30146163,1097-4172
33982351,1530-6860
26841001,1520-4995
30142539,1950-6007
24131491,1520-4804
17085590,0027-8424
26330556,1083-351X
37964967,1664-2392
35401511,1664-3224
26796253,2047-9980
19423842,1521-0103
37055591,1748-7838
18762193,1089-8638
18710940,1098-5549
30557769,1558-1497
11455439,0949-944X
30569246,1436-5073
32209666,1091-6490
37117224,2041-1723
24405062,2152-4998
15852343,1615-9853
17872506,1355-8382
19580475,0033-7587
20540076,1099-1352
26714229,1944-9917
27230981,2045-2322
12467059,0008-543X
17213471,0193-1849
20735985,1090-2104
37458108,1939-3229
16134018,0144-8463
23043134,1741-0134
33391488,1838-7640
25124446,1873-2542
11345595,0093-7711
26941127,1741-7007
23317307,1520-5118
37292175,2296-2646
16128000,1052-2166
26059754,1872-9142
19915588,1545-9985
17005224,0041-008X
21350490,1476-4687
19857528,1872-8359
21391540,1520-5207
30582767,1097-0134
37212666,2165-0497
16651634,0002-9440
20679879,1532-0979
29762713,1759-4685
22386857,1873-2682
20715420,0047-1917
11953403,0019-9567
30111536,1460-2075
21931684,1932-6203
15567067,0898-6568
21374590,1097-4652
27480072,1098-1128
29023450,1553-7358
22498027,1095-8673
22686191,1348-0421
10878362,0022-1767
26286632,2045-2322
29221464,0717-6287
23694906,1768-3254
17048229,0021-9967
37421602,1469-896X
33531839,1179-1322
17031595,0090-6964
37766369,1999-4915
20854706,1475-2697
14680630,0960-9822
28797946,1873-3700
29032143,1532-0456
32334260,1879-1298
32119867,1523-1747
21059620,1552-695X
36255733,1557-3265
25677660,1464-3405
25842852,0026-8984
28735898,1097-4164
16893173,0006-2960
25267975,1550-6606
22989235,1520-4995
26504085,1083-351X
22154938,1089-8638
28626026,1530-6860
31217475,2041-4889
12679193,0024-3205
37774974,1083-351X
12208847,0890-9369
37988267,2211-1247
23106282,1469-8137
15614131,1073-2322
15258581,1061-4036
28029782,1948-7193
23611982,1469-9001
26721334,0006-3002
36499567,1422-0067
12379507,0022-0795
37523266,1535-3907
14520463,0007-0920
12950930,0950-382X
19324050,1089-8638
26870797,2352-3964
31409842,2045-2322
36960573,1097-4652
17071651,0032-0889
36001962,2211-1247
24857782,1879-0291
21926222,1098-5336
32649767,2473-9537
20058876,1520-6882
28673249,1471-2164
31261791,2073-4425
32096299,1098-2744
19880641,1098-5336
25772572,1432-8798
15864299,1469-221X
30317504,1940-6029
23486947,1529-2401
19254533,1542-0086
31536479,2379-3708
23595147,1362-4962
25304081,1878-5875
25763620,1559-2324
20096751,1873-7544
12410601,0022-104X
17956863,0021-9258
27402227,1460-2075
31839354,1873-3778
30691637,1873-2690
16491119,0950-9232
30429608,1476-4687
33629493,1861-471X
12849971,0016-6480
34066027,2073-4409
23505372,1553-7374
22337770,1939-4586
35522529,1948-7185
10813840,0887-3585
26284424,1942-0870
32885950,1520-4995
28223413,1937-9145
20368270,1550-6606
32326656,2073-4409
17173075,0950-9232
19922416,1470-8736
23999253,1532-2823
22474283,1083-351X
26172538,1600-0854
21789174,1932-6203
22302099,1538-8514
20864477,1465-2080
16859701,0022-2828
20002175,1600-0625
18941204,1550-6606
28536105,1477-9137
15521628,0031-1820
21311760,1932-6203
26133317,1880-3873
27620972,1469-8137
30579886,1096-0937
32890792,1878-1705
30559186,1091-6490
23169665,1091-6490
16481441,1529-2401
22994973,1365-2958
24586950,1932-6203
26929449,1540-8140
32310948,1553-7404
35288331,1535-9484
10660529,0021-9258
16613612,1478-6362
25251058,1525-2191
31412639,2072-6643
38456590,2005-0399
15087449,0021-9258
18350146,1932-6203
33122069,1879-0003
20018904,1460-2431
22850391,1095-9998
16622405,1545-9993
28498920,1460-2350
10725218,0021-9533
26507101,1615-9861
29769161,1555-3906
11749532,0002-7863
15117318,1398-9219
15304522,0022-3565
11406184,0027-5107
26656639,1873-2933
21071690,1524-4636
11432971,0022-3042
35822594,1526-4610
19633697,1469-3178
32126844,1520-5762
23161686,1362-4962
25355311,1083-351X
23474307,0006-3002
16038633,1671-4083
37187220,1879-2650
18274749,0303-6812
32782556,1792-1074
25436858,1546-1718
36293162,1422-0067
34780180,1535-3907
30938671,1465-2080
36930333,2211-3436
18802931,0952-3499
18258442,1464-3391
19649312,1553-7374
10684658,0006-2960
24561766,2045-2322
18673152,1573-4064
15797865,0021-9258
33396150,1090-2414
35703435,2150-7511
24809677,1520-5126
33759128,1940-6029
30928657,1873-3344
37392629,1873-7072
25781923,1553-7404
25616962,1460-2083
18195732,1748-7838
17406403,1750-2799
18845259,1096-0279
17239811,0003-9861
21505800,1573-6881
28694451,2045-2322
31393003,1541-0420
27612661,0304-4165
33112705,1554-8635
27550523,1535-3907
14500686,0022-1767
35766275,2047-9980
12095619,0014-5793
24771686,1552-4965
24010407,1542-6416
27818175,1879-0445
36539546,1438-2199
21358054,1399-0047
23426631,1091-6490
33617904,1872-7549
36737649,2045-2322
35964352,1873-3557
12720547,0264-6021
17785189,0965-1748
15251455,0014-5793
15749993,0026-895X
16818466,0953-8178
11434918,0014-5793
23882082,1091-6490
24129152,1741-7899
19366077,1220-4749
33446747,2045-2322
27879339,1479-6805
22641502,1791-244X
14587954,1061-4303
23234702,1362-4962
18493063,0016-6731
16159116,0003-2700
36639706,2041-1723
28946063,1873-4367
38538582,2058-7716
31853860,1532-2807
23834142,1549-960X
24355610,1469-8730
26255982,1862-8354
26332365,1097-4652
11948175,0021-9258
17971293,1090-2104
22134528,1756-591X
12715147,0302-766X
23241951,1460-2075
25646472,1091-6490
10674217,0168-1656
23575680,2041-1723
20473900,1097-0215
23911411,1872-9142
16272250,0022-0949
27686338,1432-1327
31879355,1091-6490
19503603,1553-7374
26096733,1878-1551
14734778,0022-1767
31583573,1573-4978
29563155,1083-351X
33988679,1540-8140
31341202,2045-2322
34791189,1943-2631
29898988,1557-3265
10664460,0014-5793
12438214,0008-5472
16280362,1059-1524
34496774,1471-2334
17392241,1525-8882
15619286,1099-498X
21465578,1098-2744
21859795,1756-2651
15563508,0964-6906
36648092,2211-5463
30690142,1095-8657
11298656,1462-5814
33259811,1097-4164
31160398,1098-5530
23064029,1095-564X
28189532,1573-2509
17327236,0021-9258
21683439,1878-5905
27677373,1520-4995
24445253,1468-2060
17513773,0022-1767
26092463,1098-5336
22917272,1476-4598
26132413,1520-4995
21715179,1878-4291
11029007,0028-0836
16822326,1742-4690
25672700,1882-0654
20354865,1432-2013
16970546,1470-8728
16302811,0022-2623
17516503,0006-3525
25375862,1932-6203
28757208,1097-4164
32956979,1532-1991
34436901,1535-3907
36499433,1422-0067
35310607,2314-7156
33172954,1937-9145
30015835,1791-2423
15821740,1529-2908
26748757,1875-9777
14636016,0031-1820
12883296,0277-2116
18523553,1932-6203
19185849,1878-3686
11755189,0166-6851
35705038,2211-1247
24556985,1091-6490
17518657,1076-3279
12936966,0066-4804
27189710,1465-2099
23272676,1471-2202
17294699,0939-5075
25151128,1618-1328
18791709,1432-0614
32722853,1521-3765
16045758,1742-464X
11807818,0021-9541
11314011,0950-9232
18308335,1089-8638
32345711,1535-9484
23545501,2211-1247
21460210,1083-351X
35216322,1422-0067
19745197,1524-4636
20870722,1083-351X
22140106,1362-4962
38539955,2076-2615
23472207,1932-6203
35980479,1436-5073
11228546,1522-8002
22802675,1091-6490
38354874,1878-7568
26409479,1559-1182
25850435,1535-9484
24166976,1550-6606
18775328,1097-4164
25754266,1365-2958
23082219,1932-6203
34853469,1476-4687
22974833,1873-4995
16397019,1078-0432
38345762,1420-9071
19293638,1226-3613
12581212,0014-2956
19141610,0021-9258
24988036,1944-9097
19465908,1529-2916
14536082,1097-2765
11331606,0890-9369
26158909,2041-1723
34607977,1945-4589
23364427,1540-0514
33279579,1089-8638
16806457,0142-9612
12414811,0021-9258
10754293,0022-1767
33347683,1600-0854
12149437,0027-8424
17159909,1523-1747
12062896,0303-7207
23527196,1932-6203
20154027,1535-9786
20624917,1083-351X
38159696,1879-0003
38382692,1873-7544
16953783,1064-5462
17329565,1040-4651
29593291,2045-2322
22561086,1873-3913
29108902,1879-0070
12665594,0270-7306
15337603,0162-0134
12725536,0965-0407
23221749,1559-2324
16914517,1059-1524
34017421,1943-8141
21449567,1520-5215
19439475,1098-5514
31987043,1478-811X
30251658,1872-8006
20404488,1554-8635
15800918,0020-7136
21988375,1365-3083
23009114,1600-0463
18391013,1098-5549
31445519,1477-7827
31836543,1095-8584
24226028,1522-1490
32614821,1553-7358
34281563,1475-2859
17516919,1470-8744
35256528,1529-2401
17571859,0006-2960
27909057,1083-351X
11457384,0002-7863
22114720,1932-6203
31552702,1742-4658
19141611,0021-9258
20061554,1532-298X
37332697,1664-462X
20882321,1573-5028
17013620,0340-2061
16105886,0021-9533
12136154,0907-4449
17037506,0065-2598
22705862,1758-4469
11340079,0021-9258
27630065,1522-1466
36624510,2047-9158
17113302,0968-0896
12019167,0008-5472
16790441,0021-9258
17353268,0270-7306
16372914,1472-6750
21178959,1940-087X
15142169,1464-4096
22337877,1083-351X
27285578,1873-2976
35365085,1471-2164
16821712,0015-5632
26378171,1098-5514
14576151,0021-9258
36033461,2234-943X
19170138,1099-1573
18393656,1549-1684
31358620,1083-351X
31797963,2045-2322
37003471,1089-8638
15919183,0006-3002
14697215,0006-291X
11805630,1528-1159
28499955,1769-7123
31964530,1090-2104
12432952,1464-1801
22768216,1932-6203
25447204,1090-2422
12653553,0006-2960
30136234,1940-6029
22288590,1365-2249
14687727,0165-2478
16403780,0193-1849
20825413,1750-3639
11811994,0006-291X
24667174,1976-670X
35216498,1422-0067
20449604,1435-702X
17504939,0890-9369
12883198,0041-1337
30990839,1932-6203
11856341,0014-2956
29177689,1573-7217
33046866,2157-846X
11466262,0007-1161
20180543,1520-4995
25897878,1744-4160
10825234,0021-9541
31152352,1573-1561
23187128,1558-8238
37549022,1540-0514
22533556,1521-0464
16444258,1529-2908
23061463,1520-5827
17179173,0003-4967
14711562,0015-0282
15509584,0021-9258
26070388,1873-3441
30422663,1543-8392
10692474,0021-9258
18922866,1098-5514
26268558,1470-8728
33936100,1664-3224
28031263,1098-5522
16982574,1109-3099
19122202,1756-2651
16832048,0027-8424
35689537,1098-2825
31962066,1872-7492
31334814,1362-4962
11313480,0270-7306
16325153,0006-3223
21360613,1099-1352
24990967,1549-5477
36758667,1879-0631
23688482,1879-1344
24092934,1528-0020
20445268,1744-3091
32179629,1532-2548
16801390,0021-9525
21739269,1435-702X
26662604,1532-2548
15210121,0006-3002
36008805,1471-2466
16411086,0175-7598
19379308,1476-5829
20512645,1432-1017
33904172,1476-5381
22409594,1365-313X
30755441,1557-3265
15710749,1088-9051
15710746,0026-895X
28968948,1950-6007
22308431,1091-6490
34997682,1552-4981
14522120,0378-5173
34882879,1365-313X
14528023,1059-1524
18420789,0022-1317
31707228,1873-4367
22513370,1477-9129
30409598,1873-7072
15711538,1465-7392
22886599,1097-4652
16756174,0507-4088
30691060,2072-6643
15000846,1536-8599
37771408,2352-2895
15366928,0006-2960
15901708,0021-9193
16438308,0065-2598
20026008,0006-3002
11005292,0014-3820
30993898,2051-817X
22474524,1741-4288
33393595,1573-4935
15090537,0021-9258
23479645,1091-6490
26488158,1423-0135
11168373,0014-2956
19603498,1098-2396
12197886,0009-9104
27412858,1091-6490
28039207,1469-3178
16137675,0014-4800
15866913,0021-9193
29372909,2053-230X
17883375,0960-7412
34410859,0191-2917
36173096,2050-084X
17197101,0306-4522
20566859,1091-6490
34346845,2165-5987
25627682,1083-351X
28301260,1557-8852
16800849,0022-3042
27385337,1939-4586
30018135,1083-351X
18648741,0944-1174
20057358,1460-2075
15317461,0022-2623
19278335,1537-6591
28294156,2045-2322
16431374,0960-9822
22899851,1477-9129
24608543,1932-6203
10848979,0014-2956
32360740,1096-1194
17049127,1671-4083
12868652,1438-4221
14747704,0907-4449
20103773,1937-9145
24820420,1098-5549
35906261,2041-1723
38012138,2041-1723
11745481,0020-7136
20107086,1098-660X
24280073,2049-3002
32444790,2045-2322
35718242,1873-3913
30784294,1557-7716
34865583,1029-2470
20883218,1525-142X
26318183,1537-1719
32757809,1757-6334
26581979,1098-5514
18558941,1469-0691
25036953,1347-6947
33646773,1520-5207
12731090,1099-498X
19133327,1873-4596
16983726,1433-7851
32304827,1095-9513
17394775,1225-8687
36540574,1178-7090
15977792,0555-1099
23740247,1083-351X
18541459,1567-7249
20966169,1528-0020
23209127,1532-2548
36947859,1528-0020
11811686,0304-8608
15572358,0021-9258
12194980,0021-9258
23898512,1672-173X
17376963,0021-9533
32319484,1477-9234
26643778,2045-2322
37407580,2041-1723
12160986,0006-3002
19262462,1460-2075
33175393,1940-6029
18056708,0021-9258
20826443,1091-6490
34599099,1091-6490
17097234,0306-4522
25342756,1083-351X
31433992,2211-1247
31034495,1932-6203
20686031,1098-5514
32240599,1097-4199
36030699,1872-7123
18312277,1365-2958
21457728,1532-2742
24261984,1471-2164
11029487,1019-6439
20576530,1096-0279
30519780,1861-0692
18724928,1097-4172
21798264,1095-8584
16581177,0300-9084
28874665,2041-1723
18456407,0304-3940
20544016,1932-6203
16428246,1362-4962
26987071,1932-6203
29892815,1940-6029
37780803,2190-572X
11486014,0270-7306
15723533,0006-2960
29401388,1520-5207
12413397,0264-6021
32943707,2045-2322
36572420,1538-0254
18265198,1934-3647
26939833,1477-0393
22509010,1091-6490
23554258,1460-2431
23026088,1768-3238
30137533,1362-4962
11171609,0193-1849
19954880,1873-4200
37470225,1948-7193
10944102,0261-4189
23527234,1932-6203
29631100,2213-2317
20923236,1520-4995
31601934,2045-2322
11430828,1097-2765
26749369,1469-896X
27898007,1422-0067
15944158,0021-9258
26658138,1879-1611
15749000,0945-053X
37029927,2211-1247
16055700,0270-7306
15130945,0006-4971
14966280,0270-7306
34596044,2050-084X
17622202,0392-9590
20164275,1098-660X
32035616,1090-2104
22529776,1662-5099
37607545,1878-1551
12665429,1475-2875
18260892,0022-9040
24763408,1932-6203
27506156,1096-9861
16608902,0953-8178
19622634,0021-9533
21116613,1618-2650
21345218,1471-2199
15822905,1535-3893
16229840,0014-5793
30952234,1873-3573
25994574,1523-7052
15340911,1097-0134
22143777,1091-6490
26481022,1958-5381
25149540,1949-2553
21890893,1362-4962
32441280,2047-4849
30002377,2041-1723
33469149,2399-3642
23039207,1365-2567
12133464,0376-2491
15843375,0021-9258
17559307,1553-7404
12533702,0022-1317
19888797,1744-4160
36361982,1422-0067
16407218,0021-9258
18332893,0818-9641
21940037,1532-8392
25137020,1532-1827
22096564,1932-6203
26200113,1932-6203
20064515,1095-6840
30515612,1573-675X
16411888,1470-8728
14762211,1362-4962
12783891,0021-9258
29123165,2045-2322
12180979,0014-2956
25303711,1742-4658
31770407,1932-6203
11145847,1043-4666
14684168,0006-291X
15385633,0931-0509
11220632,0093-7711
16230526,0890-9369
25336146,1097-4644
35978548,1542-0086
28648759,1096-0007
12533608,1529-2401
29308611,1862-1783
18221359,1538-7836
24120687,1638-6183
11400211,0951-4198
34174664,1873-6424
16083716,0016-5085
15864311,1529-2908
17972160,0166-8595
18334212,0969-2126
24923447,1083-351X
33338038,1553-7358
10860885,0042-6822
17178910,0021-9525
22055506,1932-7420
15188409,1615-9853
15640149,0021-9258
22532842,1932-6203
26260433,1873-507X
36611834,2073-4409
25809267,1542-0086
32463099,1529-7268
27822494,2373-2822
31590401,1422-0067
23874455,1932-6203
15812828,0020-7136
36622017,1940-087X
20813961,1525-2191
23690604,1091-6490
26278995,1095-8584
17947575,1095-9203
36450665,1365-2184
19946788,1438-2199
12884365,0899-1987
11752783,0907-4449
12209529,0004-3591
16762996,0009-9147
17636224,1933-7205
18927219,1945-7170
21856035,1618-1298
36471624,1365-2958
31919192,1549-5477
21609660,0767-0974
26499492,2050-084X
27835921,1559-4106
34360615,1422-0067
23835223,1873-4235
20581439,1551-4005
18691615,0006-3002
27554864,2041-1723
26903530,1471-9053
31753520,1879-0070
17503393,0919-9454
21347279,1553-7404
21290470,1552-4930
26465978,1543-8392
12242509,0171-5216
14499611,0022-2836
15210722,0021-9258
34933718,1165-158X
31111264,1573-6830
21543550,1477-8602
11114283,0003-4967
10942577,0014-4827
12130570,0013-7227
28167502,1549-5477
27839947,1878-4186
35856803,1439-7641
15889906,0003-2700
18818244,1469-7793
32605013,2073-4409
16965791,0022-2836
28114961,1756-9966
25084396,1089-8646
28418257,1535-3907
23237404,1520-5126
12135476,0014-2956
37695261,1520-5126
33258963,1471-9053
20072649,1476-5586
23757501,1091-6490
18471830,1089-8638
18786401,0969-2126
22383964,1932-6203
34146342,1521-4141
36638794,1097-4172
20603179,1638-6183
10892013,0003-2654
11295438,0006-3002
11316872,0961-8368
31108498,1476-4687
38214140,1469-7629
16879978,1046-2023
11739475,0021-972X
14711519,1046-5928
11877290,0006-4971
26325422,1756-591X
27297360,1873-3913
22382022,1090-2104
22159602,1742-2051
25045164,1860-7187
16289966,0898-6568
11573823,1071-2690
14606910,1525-7797
36735494,1939-4586
22558372,1932-6203
23167751,1471-2350
22101157,1097-4180
19629719,1573-6857
34745146,1664-3224
17608454,0006-2960
11966980,1397-002X
18025561,0273-2289
29466740,2211-1247
30638386,1543-8392
23740576,2046-2441
19847644,1573-7217
11935261,0001-6322
